iter	Passed	Remaining
3222	56592	118996
3223	56617	118994
3224	56632	118972
3225	56657	118969
3226	56675	118953
3227	56695	118941
3228	56712	118921
3229	56727	118898
3230	56743	118878
3231	56759	118858
3232	56775	118837
3233	56790	118813
3234	56809	118799
3235	56832	118793
3236	56851	118779
3237	56871	118765
3238	56889	118749
3239	56906	118731
3240	56926	118718
3241	56942	118696
3242	56957	118675
3243	56975	118658
3244	57007	118669
3245	57033	118670
3246	57059	118669
3247	57102	118706
3248	57130	118710
3249	57150	118697
3250	57166	118677
3251	57185	118660
3252	57204	118646
3253	57221	118628
3254	57238	118608
3255	57257	118594
3256	57277	118583
3257	57300	118576
3258	57321	118565
3259	57339	118548
3260	57360	118538
3261	57383	118531
3262	57401	118515
3263	57424	118508
3264	57441	118489
3265	57457	118469
3266	57479	118459
3267	57498	118445
3268	57522	118441
3269	57542	118428
3270	57563	118417
3271	57588	118416
3272	57612	118411
3273	57634	118402
3274	57650	118382
3275	57668	118365
3276	57686	118347
3277	57703	118328
3278	57727	118324
3279	57745	118308
3280	57763	118291
3281	57784	118280
3282	57801	118262
3283	57826	118258
3284	57844	118242
3285	57863	118228
3286	57882	118213
3287	57901	118197
3288	57917	118176
3289	57942	118173
3290	57966	118169
3291	57990	118165
3292	58023	118178
3293	58044	118168
3294	58062	118150
3295	58080	118134
3296	58120	118162
3297	58147	118164
3298	58169	118155
3299	58193	118151
3300	58212	118136
3301	58234	118127
3302	58260	118126
3303	58282	118117
3304	58305	118111
3305	58327	118102
3306	58347	118088
3307	58367	118074
3308	58385	118058
3309	58404	118043
3310	58424	118032
3311	58445	118019
3312	58464	118005
3313	58484	117992
3314	58507	117985
3315	58531	117980
3316	58549	117963
3317	58567	117946
3318	58584	117928
3319	58603	117912
3320	58624	117902
3321	58645	117891
3322	58670	117888
3323	58688	117870
3324	58707	117856
3325	58738	117866
3326	58759	117854
3327	58777	117836
3328	58806	117842
3329	58825	117828
3330	58842	117807
3331	58859	117790
3332	58874	117766
3333	58890	117746
3334	58914	117739
3335	58930	117719
3336	58956	117719
3337	58976	117705
3338	58992	117685
3339	59008	117664
3340	59032	117659
3341	59052	117645
3342	59072	117632
3343	59090	117615
3344	59109	117600
3345	59127	117582
3346	59145	117566
3347	59164	117551
3348	59179	117529
3349	59198	117512
3350	59219	117502
3351	59238	117487
3352	59255	117467
3353	59271	117447
3354	59291	117435
3355	59320	117438
3356	59335	117416
3357	59354	117401
3358	59379	117398
3359	59401	117389
3360	59429	117390
3361	59458	117395
3362	59483	117393
3363	59500	117373
3364	59520	117361
3365	59544	117354
3366	59561	117337
3367	59581	117323
3368	59601	117310
3369	59616	117287
3370	59635	117271
3371	59655	117258
3372	59673	117241
3373	59698	117239
3374	59715	117218
3375	59732	117199
3376	59748	117179
3377	59765	117160
3378	59781	117139
3379	59803	117129
3380	59823	117117
3381	59840	117096
3382	59855	117074
3383	59872	117056
3384	59892	117043
3385	59915	117034
3386	59939	117029
3387	59955	117008
3388	59973	116991
3389	59993	116978
3390	60012	116963
3391	60030	116946
3392	60055	116941
3393	60072	116923
3394	60091	116907
3395	60108	116890
3396	60132	116884
3397	60149	116864
3398	60166	116845
3399	60192	116844
3400	60208	116823
3401	60226	116805
3402	60249	116799
3403	60271	116788
3404	60288	116770
3405	60316	116772
3406	60334	116755
3407	60352	116737
3408	60371	116722
3409	60392	116712
3410	60409	116693
3411	60425	116671
3412	60444	116655
3413	60461	116637
3414	60482	116625
3415	60500	116608
3416	60518	116591
3417	60538	116577
3418	60559	116566
3419	60578	116550
3420	60595	116532
3421	60619	116527
3422	60634	116504
3423	60654	116490
3424	60671	116472
3425	60688	116452
3426	60704	116431
3427	60721	116412
3428	60736	116389
3429	60769	116401
3430	60795	116399
3431	60812	116379
3432	60830	116362
3433	60854	116356
3434	60871	116337
3435	60887	116317
3436	60904	116298
3437	60924	116284
3438	60942	116266
3439	60959	116248
3440	60977	116230
3441	60988	116199
3442	61014	116198
3443	61037	116191
3444	61053	116170
3445	61072	116154
3446	61103	116161
3447	61117	116138
3448	61135	116120
3449	61163	116121
3450	61190	116122
3451	61209	116106
3452	61232	116099
3453	61259	116098
3454	61275	116078
3455	61305	116083
3456	61329	116076
3457	61353	116071
3458	61371	116053
3459	61397	116051
3460	61417	116038
3461	61436	116022
3462	61454	116005
3463	61471	115986
3464	61494	115979
3465	61513	115963
3466	61529	115942
3467	61550	115930
3468	61573	115923
3469	61592	115906
3470	61612	115893
3471	61629	115874
3472	61651	115864
3473	61678	115863
3474	61704	115861
3475	61721	115842
3476	61743	115833
3477	61767	115827
3478	61786	115811
3479	61801	115788
3480	61821	115776
3481	61841	115762
3482	61862	115750
3483	61884	115740
3484	61912	115742
3485	61938	115740
3486	61955	115719
3487	61971	115699
3488	61990	115682
3489	62014	115677
3490	62032	115660
3491	62050	115643
3492	62075	115638
3493	62096	115625
3494	62114	115608
3495	62131	115590
3496	62149	115572
3497	62165	115551
3498	62187	115540
3499	62204	115522
3500	62225	115510
3501	62242	115491
3502	62258	115470
3503	62276	115452
3504	62293	115434
3505	62310	115415
3506	62327	115395
3507	62343	115374
3508	62360	115356
3509	62376	115333
3510	62392	115313
3511	62409	115294
3512	62428	115278
3513	62445	115259
3514	62460	115237
3515	62479	115221
3516	62496	115202
3517	62512	115181
3518	62526	115156
3519	62541	115134
3520	62557	115112
3521	62571	115086
3522	62585	115063
3523	62601	115041
3524	62616	115019
3525	62630	114994
3526	62645	114970
3527	62661	114950
3528	62676	114927
3529	62691	114905
3530	62708	114885
3531	62723	114862
3532	62737	114837
3533	62754	114818
3534	62770	114798
3535	62786	114777
3536	62802	114755
3537	62817	114734
3538	62833	114712
3539	62850	114693
3540	62865	114671
3541	62880	114647
3542	62895	114624
3543	62914	114610
3544	62931	114591
3545	62949	114572
3546	62966	114553
3547	62988	114544
3548	63008	114531
3549	63026	114512
3550	63041	114490
3551	63058	114470
3552	63075	114451
3553	63092	114433
3554	63108	114412
3555	63126	114394
3556	63143	114374
3557	63160	114355
3558	63179	114341
3559	63200	114328
3560	63219	114312
3561	63241	114302
3562	63262	114291
3563	63283	114279
3564	63303	114266
3565	63322	114250
3566	63340	114233
3567	63357	114214
3568	63373	114193
3569	63390	114173
3570	63406	114153
3571	63428	114143
3572	63445	114123
3573	63463	114106
3574	63484	114094
3575	63501	114076
3576	63520	114060
3577	63536	114039
3578	63551	114016
3579	63569	113998
3580	63585	113977
3581	63599	113954
3582	63615	113932
3583	63631	113912
3584	63645	113888
3585	63663	113869
3586	63680	113850
3587	63697	113831
3588	63715	113814
3589	63729	113790
3590	63745	113769
3591	63761	113747
3592	63777	113726
3593	63791	113703
3594	63808	113684
3595	63824	113662
3596	63840	113641
3597	63856	113620
3598	63870	113597
3599	63887	113577
3600	63905	113561
3601	63922	113541
3602	63938	113520
3603	63954	113499
3604	63972	113481
3605	63989	113463
3606	64009	113448
3607	64031	113439
3608	64050	113423
3609	64070	113409
3610	64089	113394
3611	64104	113371
3612	64120	113350
3613	64138	113333
3614	64156	113316
3615	64173	113297
3616	64189	113277
3617	64207	113258
3618	64224	113240
3619	64243	113224
3620	64262	113209
3621	64281	113192
3622	64299	113175
3623	64318	113161
3624	64337	113144
3625	64358	113133
3626	64375	113114
3627	64392	113095
3628	64408	113073
3629	64425	113054
3630	64443	113037
3631	64460	113018
3632	64479	113003
3633	64497	112985
3634	64513	112965
3635	64528	112942
3636	64544	112921
3637	64561	112903
3638	64581	112888
3639	64596	112866
3640	64613	112846
3641	64631	112830
3642	64646	112808
3643	64663	112788
3644	64679	112768
3645	64699	112753
3646	64716	112734
3647	64732	112714
3648	64750	112696
3649	64769	112680
3650	64787	112663
3651	64804	112644
3652	64821	112625
3653	64837	112604
3654	64853	112584
3655	64869	112564
3656	64885	112542
3657	64900	112519
3658	64915	112498
3659	64932	112478
3660	64949	112459
3661	64966	112440
3662	64983	112421
3663	64998	112399
3664	65018	112385
3665	65034	112364
3666	65052	112347
3667	65067	112325
3668	65083	112303
3669	65100	112284
3670	65115	112262
3671	65131	112241
3672	65148	112223
3673	65164	112202
3674	65181	112182
3675	65198	112164
3676	65214	112143
3677	65229	112120
3678	65247	112103
3679	65262	112080
3680	65278	112061
3681	65295	112041
3682	65310	112019
3683	65326	111998
3684	65344	111980
3685	65361	111961
3686	65378	111943
3687	65394	111922
3688	65410	111901
3689	65424	111877
3690	65439	111855
3691	65455	111834
3692	65471	111814
3693	65487	111793
3694	65503	111771
3695	65519	111751
3696	65533	111728
3697	65551	111710
3698	65568	111691
3699	65583	111668
3700	65599	111648
3701	65612	111622
3702	65627	111599
3703	65640	111574
3704	65655	111553
3705	65672	111532
3706	65686	111508
3707	65701	111486
3708	65717	111466
3709	65733	111445
3710	65748	111423
3711	65764	111401
3712	65778	111379
3713	65796	111361
3714	65811	111338
3715	65827	111318
3716	65842	111296
3717	65857	111273
3718	65873	111253
3719	65888	111231
3720	65903	111209
3721	65920	111189
3722	65935	111167
3723	65950	111145
3724	65968	111127
3725	65988	111113
3726	66009	111102
3727	66028	111085
3728	66046	111068
3729	66062	111048
3730	66080	111031
3731	66096	111010
3732	66113	110991
3733	66129	110970
3734	66145	110950
3735	66163	110933
3736	66182	110917
3737	66201	110903
3738	66220	110886
3739	66237	110867
3740	66255	110850
3741	66272	110831
3742	66289	110812
3743	66306	110794
3744	66325	110778
3745	66342	110759
3746	66357	110737
3747	66372	110714
3748	66387	110693
3749	66406	110677
3750	66422	110657
3751	66437	110634
3752	66452	110612
3753	66471	110596
3754	66487	110576
3755	66503	110556
3756	66520	110536
3757	66534	110513
3758	66549	110490
3759	66565	110470
3760	66581	110450
3761	66597	110429
3762	66612	110406
3763	66629	110387
3764	66648	110372
3765	66665	110353
3766	66680	110331
3767	66700	110318
3768	66716	110297
3769	66731	110275
3770	66750	110258
3771	66765	110238
3772	66781	110217
3773	66800	110200
3774	66816	110181
3775	66832	110161
3776	66848	110139
3777	66866	110122
3778	66884	110105
3779	66900	110085
3780	66918	110067
3781	66936	110050
3782	66955	110035
3783	66974	110019
3784	66994	110005
3785	67014	109990
3786	67032	109973
3787	67048	109954
3788	67063	109931
3789	67079	109911
3790	67094	109889
3791	67110	109868
3792	67128	109850
3793	67147	109835
3794	67164	109817
3795	67183	109801
3796	67199	109780
3797	67218	109764
3798	67235	109746
3799	67251	109726
3800	67268	109707
3801	67285	109688
3802	67300	109665
3803	67316	109645
3804	67332	109626
3805	67350	109607
3806	67367	109589
3807	67383	109568
3808	67398	109546
3809	67412	109523
3810	67427	109501
3811	67442	109478
3812	67460	109461
3813	67475	109439
3814	67490	109417
3815	67505	109395
3816	67522	109376
3817	67537	109355
3818	67554	109336
3819	67571	109317
3820	67586	109295
3821	67605	109279
3822	67621	109258
3823	67636	109237
3824	67655	109222
3825	67676	109208
3826	67695	109193
3827	67710	109171
3828	67728	109153
3829	67744	109134
3830	67763	109118
3831	67780	109099
3832	67798	109082
3833	67816	109065
3834	67833	109046
3835	67850	109027
3836	67869	109012
3837	67889	108997
3838	67907	108980
3839	67923	108960
3840	67941	108943
3841	67960	108927
3842	67977	108909
3843	67999	108897
3844	68017	108880
3845	68034	108863
3846	68053	108847
3847	68071	108829
3848	68087	108809
3849	68103	108788
3850	68122	108772
3851	68140	108756
3852	68155	108734
3853	68172	108715
3854	68188	108694
3855	68204	108673
3856	68221	108654
3857	68236	108633
3858	68253	108614
3859	68269	108593
3860	68285	108574
3861	68300	108552
3862	68315	108530
3863	68333	108513
3864	68351	108496
3865	68367	108474
3866	68382	108453
3867	68398	108433
3868	68415	108414
3869	68429	108391
3870	68446	108371
3871	68462	108351
3872	68478	108331
3873	68494	108311
3874	68509	108289
3875	68527	108271
3876	68546	108255
3877	68563	108238
3878	68580	108218
3879	68595	108197
3880	68611	108176
3881	68627	108156
3882	68643	108136
3883	68661	108118
3884	68680	108103
3885	68699	108087
3886	68732	108094
3887	68751	108077
3888	68767	108058
3889	68785	108040
3890	68802	108021
3891	68819	108003
3892	68835	107983
3893	68851	107962
3894	68869	107944
3895	68887	107929
3896	68904	107908
3897	68919	107887
3898	68936	107868
3899	68951	107847
3900	68968	107828
3901	68985	107808
3902	69001	107789
3903	69019	107771
3904	69037	107754
3905	69058	107741
3906	69076	107725
3907	69094	107708
3908	69111	107689
3909	69126	107667
3910	69142	107646
3911	69156	107624
3912	69172	107604
3913	69186	107579
3914	69200	107556
3915	69215	107534
3916	69230	107513
3917	69245	107490
3918	69258	107466
3919	69273	107443
3920	69286	107420
3921	69301	107397
3922	69315	107374
3923	69330	107352
3924	69344	107328
3925	69359	107307
3926	69373	107284
3927	69391	107266
3928	69407	107246
3929	69423	107226
3930	69440	107208
3931	69457	107189
3932	69473	107169
3933	69491	107151
3934	69508	107132
3935	69526	107115
3936	69545	107099
3937	69564	107085
3938	69584	107071
3939	69605	107058
3940	69626	107046
3941	69645	107029
3942	69663	107012
3943	69682	106996
3944	69700	106980
3945	69718	106963
3946	69734	106943
3947	69751	106924
3948	69766	106902
3949	69781	106881
3950	69797	106859
3951	69814	106842
3952	69829	106819
3953	69844	106797
3954	69860	106777
3955	69877	106759
3956	69894	106740
3957	69910	106719
3958	69925	106698
3959	69940	106676
3960	69957	106657
3961	69972	106636
3962	69988	106616
3963	70005	106597
3964	70022	106578
3965	70038	106558
3966	70057	106542
3967	70077	106528
3968	70093	106509
3969	70110	106490
3970	70126	106470
3971	70142	106449
3972	70156	106426
3973	70171	106404
3974	70185	106381
3975	70202	106363
3976	70216	106340
3977	70230	106316
3978	70245	106295
3979	70261	106274
3980	70275	106251
3981	70289	106228
3982	70302	106204
3983	70319	106185
3984	70335	106164
3985	70350	106144
3986	70364	106120
3987	70380	106099
3988	70396	106080
3989	70413	106061
3990	70429	106041
3991	70445	106021
3992	70464	106004
3993	70478	105983
3994	70493	105961
3995	70508	105939
3996	70524	105919
3997	70538	105896
3998	70553	105874
3999	70569	105854
4000	70585	105834
4001	70600	105812
4002	70616	105792
4003	70631	105770
4004	70648	105752
4005	70666	105735
4006	70682	105715
4007	70699	105697
4008	70715	105676
4009	70733	105658
4010	70751	105641
4011	70768	105623
4012	70784	105604
4013	70801	105584
4014	70816	105563
4015	70833	105544
4016	70848	105523
4017	70862	105500
4018	70877	105478
4019	70892	105456
4020	70908	105436
4021	70922	105414
4022	70937	105392
4023	70951	105369
4024	70968	105350
4025	70985	105332
4026	71001	105311
4027	71017	105292
4028	71033	105271
4029	71047	105249
4030	71063	105229
4031	71076	105204
4032	71090	105181
4033	71105	105159
4034	71119	105137
4035	71137	105120
4036	71153	105099
4037	71168	105079
4038	71182	105055
4039	71197	105033
4040	71212	105012
4041	71228	104992
4042	71242	104970
4043	71257	104947
4044	71271	104925
4045	71287	104905
4046	71301	104882
4047	71314	104858
4048	71332	104841
4049	71348	104820
4050	71364	104800
4051	71380	104779
4052	71395	104758
4053	71410	104737
4054	71425	104716
4055	71444	104700
4056	71460	104681
4057	71476	104660
4058	71492	104641
4059	71507	104619
4060	71523	104600
4061	71540	104580
4062	71555	104558
4063	71570	104538
4064	71588	104520
4065	71603	104499
4066	71619	104479
4067	71638	104463
4068	71656	104446
4069	71674	104430
4070	71691	104411
4071	71709	104394
4072	71724	104373
4073	71740	104353
4074	71759	104336
4075	71774	104315
4076	71793	104300
4077	71808	104279
4078	71824	104258
4079	71840	104238
4080	71857	104220
4081	71872	104199
4082	71890	104182
4083	71908	104165
4084	71922	104141
4085	71938	104122
4086	71953	104101
4087	71967	104078
4088	71981	104055
4089	71995	104032
4090	72010	104011
4091	72026	103990
4092	72040	103968
4093	72055	103947
4094	72072	103929
4095	72086	103906
4096	72102	103885
4097	72117	103864
4098	72131	103842
4099	72146	103821
4100	72160	103797
4101	72174	103775
4102	72189	103753
4103	72203	103730
4104	72218	103710
4105	72235	103691
4106	72254	103675
4107	72271	103657
4108	72288	103639
4109	72304	103619
4110	72322	103601
4111	72340	103585
4112	72357	103566
4113	72376	103550
4114	72392	103531
4115	72407	103510
4116	72422	103488
4117	72438	103468
4118	72453	103447
4119	72469	103426
4120	72485	103407
4121	72500	103386
4122	72515	103365
4123	72533	103348
4124	72549	103328
4125	72565	103308
4126	72581	103288
4127	72596	103267
4128	72614	103250
4129	72630	103230
4130	72647	103212
4131	72665	103194
4132	72681	103174
4133	72696	103154
4134	72711	103133
4135	72726	103111
4136	72744	103094
4137	72759	103073
4138	72776	103054
4139	72792	103034
4140	72807	103013
4141	72822	102992
4142	72840	102974
4143	72854	102952
4144	72868	102929
4145	72882	102907
4146	72898	102887
4147	72913	102866
4148	72927	102844
4149	72941	102821
4150	72955	102798
4151	72971	102778
4152	72985	102755
4153	73000	102734
4154	73014	102712
4155	73029	102691
4156	73044	102669
4157	73058	102646
4158	73071	102623
4159	73087	102603
4160	73101	102581
4161	73115	102558
4162	73129	102535
4163	73143	102513
4164	73159	102494
4165	73177	102476
4166	73193	102456
4167	73211	102440
4168	73228	102421
4169	73245	102402
4170	73260	102381
4171	73278	102364
4172	73296	102347
4173	73311	102326
4174	73327	102306
4175	73342	102286
4176	73359	102268
4177	73374	102246
4178	73390	102226
4179	73406	102207
4180	73422	102186
4181	73441	102171
4182	73457	102152
4183	73474	102133
4184	73492	102117
4185	73509	102098
4186	73528	102083
4187	73544	102063
4188	73560	102043
4189	73578	102026
4190	73594	102006
4191	73608	101984
4192	73625	101965
4193	73639	101943
4194	73654	101922
4195	73669	101901
4196	73684	101880
4197	73701	101861
4198	73716	101841
4199	73731	101820
4200	73746	101799
4201	73765	101783
4202	73779	101760
4203	73796	101742
4204	73812	101722
4205	73829	101703
4206	73845	101685
4207	73862	101666
4208	73876	101643
4209	73892	101623
4210	73908	101603
4211	73922	101581
4212	73937	101560
4213	73951	101538
4214	73966	101517
4215	73981	101496
4216	73997	101476
4217	74012	101456
4218	74027	101434
4219	74041	101412
4220	74055	101390
4221	74071	101370
4222	74088	101352
4223	74103	101330
4224	74120	101312
4225	74138	101296
4226	74156	101278
4227	74174	101262
4228	74193	101245
4229	74208	101225
4230	74223	101204
4231	74241	101187
4232	74259	101170
4233	74276	101152
4234	74293	101134
4235	74311	101116
4236	74326	101096
4237	74342	101075
4238	74356	101054
4239	74374	101036
4240	74391	101019
4241	74408	101000
4242	74426	100983
4243	74447	100970
4244	74468	100957
4245	74491	100947
4246	74507	100928
4247	74523	100908
4248	74540	100889
4249	74555	100869
4250	74572	100850
4251	74588	100830
4252	74604	100811
4253	74619	100790
4254	74634	100769
4255	74652	100752
4256	74667	100732
4257	74683	100712
4258	74699	100693
4259	74714	100671
4260	74732	100654
4261	74746	100631
4262	74761	100611
4263	74775	100589
4264	74791	100569
4265	74806	100548
4266	74823	100530
4267	74840	100512
4268	74855	100491
4269	74872	100473
4270	74887	100452
4271	74903	100432
4272	74917	100410
4273	74931	100387
4274	74947	100368
4275	74962	100346
4276	74978	100327
4277	74992	100305
4278	75006	100283
4279	75022	100263
4280	75038	100243
4281	75052	100221
4282	75067	100201
4283	75083	100181
4284	75099	100161
4285	75117	100144
4286	75132	100124
4287	75150	100107
4288	75167	100089
4289	75185	100071
4290	75202	100053
4291	75218	100034
4292	75234	100014
4293	75249	99994
4294	75264	99972
4295	75280	99953
4296	75295	99933
4297	75312	99914
4298	75329	99895
4299	75347	99878
4300	75362	99858
4301	75378	99838
4302	75396	99822
4303	75414	99804
4304	75433	99790
4305	75452	99773
4306	75460	99744
4307	75479	99728
4308	75497	99711
4309	75512	99690
4310	75528	99670
4311	75545	99652
4312	75559	99631
4313	75574	99609
4314	75589	99589
4315	75604	99568
4316	75622	99551
4317	75639	99532
4318	75653	99511
4319	75667	99488
4320	75683	99468
4321	75697	99447
4322	75714	99428
4323	75730	99409
4324	75746	99389
4325	75764	99373
4326	75782	99356
4327	75797	99335
4328	75811	99313
4329	75825	99291
4330	75840	99270
4331	75853	99247
4332	75869	99227
4333	75883	99205
4334	75897	99183
4335	75911	99161
4336	75924	99138
4337	75938	99115
4338	75955	99097
4339	75972	99079
4340	75989	99061
4341	76003	99039
4342	76018	99017
4343	76033	98997
4344	76048	98976
4345	76065	98958
4346	76083	98941
4347	76101	98924
4348	76119	98907
4349	76135	98889
4350	76151	98869
4351	76167	98849
4352	76181	98828
4353	76197	98808
4354	76214	98789
4355	76231	98771
4356	76246	98751
4357	76262	98731
4358	76279	98713
4359	76294	98692
4360	76310	98673
4361	76327	98654
4362	76342	98633
4363	76357	98613
4364	76374	98596
4365	76392	98579
4366	76410	98562
4367	76427	98544
4368	76443	98524
4369	76460	98505
4370	76475	98485
4371	76490	98464
4372	76505	98443
4373	76519	98422
4374	76536	98404
4375	76550	98382
4376	76565	98361
4377	76578	98338
4378	76593	98317
4379	76607	98295
4380	76621	98273
4381	76636	98252
4382	76649	98229
4383	76665	98210
4384	76680	98189
4385	76695	98169
4386	76712	98150
4387	76729	98133
4388	76746	98114
4389	76753	98083
4390	76767	98061
4391	76783	98041
4392	76797	98020
4393	76814	98002
4394	76830	97982
4395	76846	97963
4396	76862	97944
4397	76878	97924
4398	76895	97906
4399	76912	97888
4400	76927	97868
4401	76942	97847
4402	76958	97827
4403	76973	97807
4404	76989	97788
4405	77006	97770
4406	77022	97750
4407	77040	97733
4408	77055	97712
4409	77069	97691
4410	77085	97671
4411	77100	97651
4412	77114	97629
4413	77130	97609
4414	77146	97591
4415	77162	97570
4416	77177	97550
4417	77192	97530
4418	77207	97509
4419	77222	97489
4420	77240	97472
4421	77255	97451
4422	77269	97430
4423	77284	97409
4424	77302	97392
4425	77321	97376
4426	77340	97361
4427	77356	97342
4428	77373	97324
4429	77391	97307
4430	77408	97288
4431	77424	97269
4432	77441	97252
4433	77457	97232
4434	77471	97210
4435	77485	97189
4436	77499	97167
4437	77517	97149
4438	77531	97128
4439	77545	97106
4440	77560	97086
4441	77574	97064
4442	77590	97045
4443	77605	97024
4444	77620	97003
4445	77635	96983
4446	77650	96962
4447	77669	96947
4448	77684	96926
4449	77698	96904
4450	77712	96883
4451	77727	96863
4452	77743	96843
4453	77759	96823
4454	77775	96805
4455	77791	96785
4456	77806	96765
4457	77821	96744
4458	77838	96726
4459	77853	96706
4460	77871	96688
4461	77889	96671
4462	77904	96652
4463	77921	96633
4464	77938	96616
4465	77955	96597
4466	77971	96578
4467	77989	96561
4468	78007	96544
4469	78023	96525
4470	78038	96505
4471	78054	96485
4472	78069	96465
4473	78085	96446
4474	78102	96428
4475	78118	96409
4476	78134	96389
4477	78148	96368
4478	78165	96349
4479	78179	96328
4480	78195	96308
4481	78210	96288
4482	78225	96267
4483	78240	96247
4484	78255	96227
4485	78274	96211
4486	78290	96192
4487	78307	96174
4488	78322	96154
4489	78340	96136
4490	78355	96116
4491	78371	96097
4492	78386	96077
4493	78401	96056
4494	78416	96035
4495	78431	96015
4496	78445	95994
4497	78459	95972
4498	78473	95950
4499	78488	95930
4500	78503	95910
4501	78517	95888
4502	78532	95867
4503	78547	95846
4504	78563	95827
4505	78580	95810
4506	78597	95791
4507	78612	95771
4508	78626	95750
4509	78641	95730
4510	78658	95712
4511	78672	95690
4512	78686	95668
4513	78700	95646
4514	78716	95627
4515	78730	95606
4516	78745	95586
4517	78761	95566
4518	78776	95546
4519	78791	95526
4520	78808	95508
4521	78823	95487
4522	78839	95468
4523	78856	95449
4524	78872	95430
4525	78887	95410
4526	78906	95395
4527	78924	95378
4528	78942	95362
4529	78959	95344
4530	78976	95325
4531	78993	95308
4532	79011	95291
4533	79028	95272
4534	79044	95253
4535	79059	95233
4536	79073	95212
4537	79088	95192
4538	79103	95171
4539	79119	95152
4540	79137	95136
4541	79153	95116
4542	79168	95096
4543	79186	95080
4544	79205	95063
4545	79222	95046
4546	79242	95031
4547	79258	95012
4548	79275	94994
4549	79293	94977
4550	79308	94957
4551	79328	94943
4552	79344	94924
4553	79360	94904
4554	79375	94884
4555	79391	94865
4556	79408	94847
4557	79423	94827
4558	79439	94808
4559	79454	94788
4560	79470	94768
4561	79484	94747
4562	79498	94725
4563	79512	94704
4564	79528	94685
4565	79544	94665
4566	79559	94645
4567	79576	94627
4568	79591	94606
4569	79604	94584
4570	79620	94565
4571	79634	94544
4572	79649	94524
4573	79665	94504
4574	79681	94485
4575	79696	94465
4576	79711	94445
4577	79726	94425
4578	79741	94405
4579	79757	94385
4580	79773	94366
4581	79790	94347
4582	79805	94328
4583	79822	94310
4584	79840	94294
4585	79860	94279
4586	79877	94260
4587	79893	94242
4588	79908	94221
4589	79925	94203
4590	79941	94184
4591	79956	94164
4592	79971	94145
4593	79987	94125
4594	80003	94106
4595	80018	94086
4596	80033	94066
4597	80049	94046
4598	80067	94029
4599	80082	94009
4600	80099	93991
4601	80115	93973
4602	80130	93952
4603	80145	93932
4604	80161	93913
4605	80177	93894
4606	80192	93874
4607	80210	93857
4608	80226	93838
4609	80242	93819
4610	80258	93799
4611	80274	93780
4612	80289	93760
4613	80304	93740
4614	80318	93719
4615	80334	93700
4616	80349	93680
4617	80364	93660
4618	80378	93639
4619	80395	93620
4620	80411	93601
4621	80428	93584
4622	80444	93564
4623	80458	93543
4624	80473	93523
4625	80488	93503
4626	80504	93484
4627	80520	93464
4628	80534	93444
4629	80550	93424
4630	80567	93407
4631	80583	93388
4632	80600	93370
4633	80615	93350
4634	80633	93332
4635	80648	93313
4636	80664	93293
4637	80678	93272
4638	80698	93258
4639	80714	93239
4640	80731	93221
4641	80746	93201
4642	80761	93180
4643	80776	93160
4644	80792	93141
4645	80808	93123
4646	80824	93103
4647	80842	93086
4648	80860	93070
4649	80876	93051
4650	80893	93033
4651	80908	93012
4652	80923	92992
4653	80940	92975
4654	80954	92954
4655	80972	92937
4656	80992	92923
4657	81011	92908
4658	81032	92894
4659	81053	92880
4660	81069	92861
4661	81085	92843
4662	81102	92825
4663	81120	92808
4664	81136	92789
4665	81155	92773
4666	81171	92754
4667	81185	92733
4668	81199	92712
4669	81213	92691
4670	81228	92670
4671	81242	92650
4672	81257	92629
4673	81272	92609
4674	81287	92589
4675	81305	92572
4676	81319	92551
4677	81334	92531
4678	81349	92510
4679	81364	92491
4680	81380	92472
4681	81395	92452
4682	81411	92433
4683	81428	92415
4684	81448	92400
4685	81466	92384
4686	81484	92367
4687	81501	92349
4688	81517	92331
4689	81532	92311
4690	81548	92291
4691	81563	92271
4692	81579	92252
4693	81594	92233
4694	81613	92216
4695	81631	92200
4696	81649	92184
4697	81665	92165
4698	81685	92150
4699	81701	92131
4700	81718	92113
4701	81736	92097
4702	81752	92077
4703	81770	92061
4704	81787	92043
4705	81806	92028
4706	81823	92010
4707	81840	91992
4708	81855	91972
4709	81871	91953
4710	81886	91933
4711	81903	91915
4712	81918	91895
4713	81934	91876
4714	81949	91856
4715	81965	91837
4716	81980	91817
4717	81997	91799
4718	82014	91781
4719	82029	91761
4720	82046	91744
4721	82064	91727
4722	82081	91709
4723	82098	91692
4724	82115	91673
4725	82130	91654
4726	82147	91636
4727	82163	91617
4728	82178	91597
4729	82191	91575
4730	82208	91556
4731	82222	91535
4732	82235	91513
4733	82250	91493
4734	82264	91473
4735	82278	91451
4736	82295	91433
4737	82310	91413
4738	82324	91392
4739	82340	91374
4740	82356	91354
4741	82370	91333
4742	82386	91314
4743	82401	91295
4744	82419	91278
4745	82436	91259
4746	82451	91239
4747	82466	91220
4748	82484	91203
4749	82500	91185
4750	82516	91166
4751	82533	91148
4752	82550	91130
4753	82567	91112
4754	82583	91093
4755	82601	91076
4756	82616	91056
4757	82631	91036
4758	82645	91016
4759	82661	90997
4760	82679	90979
4761	82694	90960
4762	82709	90940
4763	82726	90922
4764	82742	90904
4765	82757	90884
4766	82776	90867
4767	82793	90851
4768	82809	90831
4769	82825	90812
4770	82840	90793
4771	82856	90773
4772	82870	90753
4773	82885	90733
4774	82900	90712
4775	82915	90693
