iter	MAE	RMSE
4170	0.0109883218	0.01690548362
4175	0.01097968449	0.01689553633
4180	0.01097072403	0.01688338845
4185	0.01096216838	0.01686956792
4190	0.01095406302	0.01685895236
4195	0.01095019933	0.01685361314
4200	0.01094573718	0.01684591899
4205	0.01093160997	0.01682514914
4210	0.0109270195	0.016818839
4215	0.01092338445	0.01681414184
4220	0.01091513444	0.01680457653
4225	0.01090360636	0.01678976401
4230	0.01089308386	0.01677733149
4235	0.01087500429	0.01675026304
4240	0.01086807718	0.01674037269
4245	0.01085931854	0.01672578012
4250	0.01085872242	0.01672470664
4255	0.01085396863	0.01671778346
4260	0.01084961731	0.016712969
4265	0.01084594027	0.01670929153
4270	0.01083176872	0.01668826371
4275	0.01082159153	0.0166754582
4280	0.01081332052	0.01666430171
4285	0.01080876388	0.01665950681
4290	0.01080400193	0.01665335555
4295	0.01080028872	0.01664817978
4300	0.0107921332	0.01663848729
4305	0.01078254396	0.01662592739
4310	0.01077551069	0.01661534596
4315	0.01077375266	0.01661268432
4320	0.01076557031	0.01660028992
4325	0.01075463601	0.01658336605
4330	0.0107509613	0.01657804473
4335	0.0107468118	0.01657217671
4340	0.01073967937	0.01656227631
4345	0.01073824565	0.01656026107
4350	0.01072450807	0.01653909778
4355	0.01071784343	0.01652906508
4360	0.01071161976	0.01652161862
4365	0.0107048653	0.01651015448
4370	0.01070163972	0.0165061806
4375	0.01069773869	0.01650065985
4380	0.01069438479	0.01649612678
4385	0.0106876455	0.01648784848
4390	0.01067824641	0.01647528825
4395	0.01066784173	0.01646360696
4400	0.01066144191	0.01645415581
4405	0.01065829216	0.01645102268
4410	0.010656134	0.01644684389
4415	0.01065351387	0.01644428467
4420	0.01064915088	0.01643854299
4425	0.01064564649	0.01643276602
4430	0.010635096	0.0164191912
4435	0.0106305137	0.01641472947
4440	0.01062303829	0.01640321507
4445	0.01061844315	0.01639650577
4450	0.01061321457	0.01638729567
4455	0.01060366383	0.01636702299
4460	0.01059515367	0.01635655155
4465	0.01058932196	0.016348939
4470	0.01058388456	0.01634017228
4475	0.01057587137	0.01632994872
4480	0.01057267962	0.01632613027
4485	0.01056907257	0.01632126841
4490	0.01056542936	0.01631704577
4495	0.0105603606	0.01631014177
4500	0.0105590097	0.01630808811
4505	0.01055024057	0.01629588876
4510	0.01054107946	0.0162822614
4515	0.0105397379	0.01627688083
4520	0.01053189269	0.01626716096
4525	0.01052839997	0.01626180791
4530	0.01052178316	0.01625256129
4535	0.01051020141	0.01623161725
4540	0.01050515364	0.01622542623
4545	0.01049977807	0.01621606444
4550	0.01048705541	0.01619984636
4555	0.01047871674	0.01618995978
4560	0.01047671957	0.016187834
4565	0.01047226325	0.01618258086
4570	0.01046736831	0.01617476415
4575	0.01046451954	0.01617148278
4580	0.01046186908	0.01616867649
4585	0.01045453833	0.01615885149
4590	0.01044992103	0.01614529813
4595	0.01044899477	0.01614287064
4600	0.01044030379	0.01612936827
4605	0.01043611229	0.01612165578
4610	0.01042940332	0.01611474046
4615	0.0104267902	0.01611207532
4620	0.01042063419	0.01609729253
4625	0.01041551759	0.01608996117
4630	0.01041285197	0.01608679678
4635	0.01040598435	0.01607526179
4640	0.01040082692	0.0160664955
4645	0.0103998575	0.01606529003
4650	0.01039186297	0.01605138797
4655	0.01038626925	0.01604381353
4660	0.0103797306	0.0160361065
4665	0.01037454518	0.01602962051
4670	0.01037118428	0.01602251188
4675	0.01036153554	0.01600895297
4680	0.0103569719	0.01600405341
4685	0.01035198247	0.01599680011
4690	0.01035006462	0.01599445151
4695	0.01034424575	0.01598551547
4700	0.01033799991	0.01597728977
4705	0.01033472417	0.01597358157
4710	0.01033121045	0.01596956662
4715	0.01032691979	0.01596464184
4720	0.01032103092	0.01595655502
4725	0.01031867094	0.01595049722
4730	0.01031131336	0.01594020384
4735	0.01030852758	0.01593719957
4740	0.01030271338	0.01592700174
4745	0.01029802025	0.01592050965
4750	0.01029395007	0.01591514994
4755	0.01028697746	0.01590675722
4760	0.01028432117	0.01590315005
4765	0.0102830986	0.01590195799
4770	0.01027830865	0.01588940784
4775	0.01027600933	0.01588639224
4780	0.01027062792	0.01587994552
4785	0.01026514386	0.01587133952
4790	0.01025531314	0.01585948923
4795	0.01025298349	0.01585663117
4800	0.01024682398	0.01584541178
4805	0.01024542759	0.01584372758
4810	0.01024232684	0.01584004105
4815	0.0102330934	0.01582794794
4820	0.01022790798	0.01582101254
4825	0.01022624678	0.01581902962
4830	0.01021795244	0.01580802511
4835	0.01021258153	0.01579884807
4840	0.0102087715	0.01579478581
4845	0.01020007819	0.01578141067
4850	0.01019441097	0.01577509726
4855	0.01018809747	0.0157675872
4860	0.01018038875	0.01575463151
4865	0.01017760064	0.01575151952
4870	0.01017660905	0.01575042882
4875	0.01017376261	0.01574622674
4880	0.01016668617	0.0157369737
4885	0.01016328444	0.01573208618
4890	0.0101587488	0.0157255426
4895	0.01015474629	0.01571746554
4900	0.01015049412	0.01570950907
4905	0.01014311904	0.01570036964
4910	0.01014088272	0.01569788554
4915	0.01013656056	0.01569223782
4920	0.01013412009	0.01568274487
4925	0.01013274587	0.01568126232
4930	0.01012843887	0.01567407653
4935	0.01012689083	0.01567160629
4940	0.01012583275	0.01566985921
4945	0.01012339694	0.01566663439
4950	0.01011895229	0.01565984346
4955	0.01010907958	0.01564541862
4960	0.01010508523	0.01564100362
4965	0.01010051342	0.01563415959
4970	0.01009898988	0.01563234769
4975	0.01009129515	0.01562180793
4980	0.01008220054	0.01560698179
4985	0.01007816886	0.01560149452
4990	0.01007140273	0.01559066734
4995	0.01006949772	0.01558852415
5000	0.01006492008	0.01558327251
5005	0.01006008347	0.01557508715
5010	0.01005943135	0.01557408006
5015	0.01005330334	0.01556641213
5020	0.01004803859	0.01555594722
5025	0.01004332679	0.01555054157
5030	0.01004147894	0.0155469139
5035	0.01003429168	0.01553807475
5040	0.01003010018	0.01553371725
5045	0.0100268851	0.01552395183
5050	0.01002418681	0.01551897198
5055	0.01002017847	0.01551349998
5060	0.01001396063	0.01550621471
5065	0.01001072572	0.01549805099
5070	0.01001013193	0.01549755112
5075	0.01000535364	0.01548933341
5080	0.01000022655	0.01548021059
5085	0.009994462506	0.0154713192
5090	0.009992176021	0.01546842713
5095	0.009990557983	0.01546578438
5100	0.009989982862	0.01546496878
5105	0.009986540301	0.01546179259
5110	0.009985838024	0.01546091194
5115	0.00998353404	0.01545785166
5120	0.009971618652	0.0154426769
5125	0.009970324922	0.0154415272
5130	0.00996761497	0.01543776587
5135	0.009967176338	0.01543738627
5140	0.009965933937	0.01543552529
5145	0.009957191631	0.01542508443
5150	0.009950802304	0.01541593895
5155	0.009941143071	0.01540170877
5160	0.009934864569	0.01539268441
5165	0.009934204288	0.01539217816
5170	0.009928154435	0.01538449007
5175	0.009927186179	0.01538335971
5180	0.009924428397	0.01537947809
5185	0.009923261823	0.01537770375
5190	0.009920949673	0.01537590193
5195	0.009916710343	0.01537071165
5200	0.009914190543	0.01536557714
5205	0.009913068299	0.01536369204
5210	0.009904966442	0.015353289
5215	0.009903525723	0.01535129137
5220	0.009901295233	0.01534810116
5225	0.009895439031	0.01534107894
5230	0.009894106804	0.01533927401
5235	0.009894079972	0.01533927044
5240	0.009891913644	0.01533627087
5245	0.009888758061	0.01532916118
5250	0.009886664061	0.0153268512
5255	0.009881636127	0.01531942005
5260	0.009880471886	0.01531691403
5265	0.009874121056	0.01530919231
5270	0.009871741245	0.01530587542
5275	0.009870302859	0.01530386684
5280	0.00986508244	0.0152964275
5285	0.009862252332	0.015292997
5290	0.009858547292	0.0152885768
5295	0.009858365307	0.01528838962
5300	0.009856439293	0.01528633164
5305	0.009850119961	0.01527867916
5310	0.009847843975	0.01527600299
5315	0.0098450057	0.01527006136
5320	0.009844774719	0.01526969429
5325	0.009842502232	0.01526725175
5330	0.009841480313	0.01526528884
5335	0.009841375322	0.01526508704
5340	0.009841379988	0.01526508584
5345	0.009839957934	0.01526360273
5350	0.009834783012	0.0152573361
5355	0.009834305883	0.01525708222
5360	0.009833923247	0.01525668259
5365	0.009833227968	0.01525584625
5370	0.009829319945	0.01525097367
5375	0.009822065021	0.01524164599
5380	0.009821170259	0.01524011873
5385	0.009818281821	0.01523580761
5390	0.009816723278	0.01523371859
5395	0.009810031809	0.01522414149
5400	0.009809878988	0.01522393375
5405	0.009807150371	0.01522040488
5410	0.009807044213	0.01522031626
5415	0.009801513485	0.01521375684
5420	0.00980077621	0.01521257066
5425	0.00979998294	0.01521077206
5430	0.009797183162	0.0152070933
5435	0.009796546213	0.01520643943
5440	0.009796172909	0.01520573579
5445	0.009790307375	0.01519252473
5450	0.009786648998	0.01518905576
5455	0.009784388178	0.01518653784
5460	0.009783847471	0.0151855698
5465	0.009782713561	0.01518414674
5470	0.009778960692	0.01517880383
5475	0.009778552974	0.01517665412
5480	0.009777778369	0.01517577434
5485	0.00976818213	0.01516319534
5490	0.009768071306	0.01516285274
5495	0.009766671417	0.01516107408
5500	0.00976524178	0.01515645966
5505	0.009763785313	0.01515495088
5510	0.009759778714	0.0151481977
5515	0.009758793542	0.01514744803
5520	0.009758212005	0.01514660566
5525	0.009755851442	0.01514342108
5530	0.009755326484	0.01514285715
5535	0.009753342141	0.01514087871
5540	0.009752304474	0.01513984936
5545	0.009751174647	0.01513843766
5550	0.009748933658	0.01513514056
5555	0.009743287439	0.01512713686
5560	0.009742845308	0.01512646267
5565	0.009742165195	0.01512557153
5570	0.009740359922	0.01512277546
5575	0.009736879448	0.01511676034
5580	0.009734988431	0.01511345368
5585	0.009734480388	0.01511288321
5590	0.009731857346	0.01510898699
5595	0.00972966652	0.01510679718
5600	0.009728783424	0.01510588377
5605	0.009725153045	0.01510117644
5610	0.009724537094	0.01510055058
5615	0.009720213771	0.01509534954
5620	0.009719658481	0.01509486774
5625	0.009714059509	0.0150871121
5630	0.009713589963	0.01508627965
5635	0.009712983928	0.01508558611
5640	0.009707484697	0.01507814969
5645	0.00970539128	0.01507595178
5650	0.009699545577	0.01506748115
5655	0.009697187348	0.01506511411
5660	0.009696664723	0.0150645539
5665	0.009695032686	0.01506258212
5670	0.009694147839	0.0150616987
5675	0.009691868937	0.01505818507
5680	0.009691205156	0.01505750839
5685	0.009691190574	0.01505750899
5690	0.009687851255	0.01505189286
5695	0.00968514422	0.01504921996
5700	0.009682099462	0.01504455185
5705	0.009677100692	0.01503955869
5710	0.009674193589	0.01503611869
5715	0.009672614048	0.01503406194
5720	0.009672191748	0.01503356908
5725	0.009668678027	0.01502807863
5730	0.009664969488	0.0150230066
5735	0.009664327872	0.01502170586
5740	0.009661464516	0.01501824174
5745	0.009659405513	0.01501479685
5750	0.00965591454	0.0150102759
5755	0.009655086272	0.01500923942
5760	0.009650944934	0.01500287808
5765	0.009647069575	0.01499699536
5770	0.009644014318	0.01499309334
5775	0.009640978892	0.01498910518
5780	0.009640338443	0.01498839863
5785	0.009635472079	0.0149827578
5790	0.009635057945	0.01498209536
5795	0.009633110933	0.01498009691
5800	0.009631337157	0.01497772579
5805	0.009630833197	0.01497711424
5810	0.009626037411	0.01497115505
5815	0.009618652997	0.01495973764
5820	0.00961646742	0.01495770878
5825	0.009616219523	0.01495745347
5830	0.009615915048	0.01495698124
5835	0.009614751973	0.01495554314
5840	0.009613523571	0.01495406832
5845	0.009612056021	0.014952263
5850	0.009610665464	0.01494761095
5855	0.009607501132	0.01494407416
5860	0.009604689105	0.0149406811
5865	0.009604202644	0.01494025653
5870	0.009601771503	0.01493689189
5875	0.009598209953	0.01493151482
5880	0.009597738657	0.01493105947
5885	0.009595761314	0.01492890156
5890	0.009595200192	0.01492807434
5895	0.009594790724	0.01492753158
5900	0.009594097779	0.01492685691
5905	0.00958896252	0.01491666
5910	0.009587609877	0.01491519539
5915	0.009587212076	0.01491500353
5920	0.009586796192	0.01491446518
5925	0.009582360294	0.01490932393
5930	0.009581607854	0.01490844976
5935	0.00957645043	0.01490216772
5940	0.009572880713	0.01489739358
5945	0.00956657363	0.01488832185
5950	0.009564275479	0.01488493078
5955	0.00956157661	0.014877946
5960	0.009560576856	0.01487536683
5965	0.009557858738	0.014871743
5970	0.00955657609	0.01486855226
5975	0.009554014293	0.01486543073
5980	0.009549431407	0.01485934639
5985	0.009547112841	0.01485658242
5990	0.009545376979	0.01485474439
5995	0.009537994898	0.01484503637
6000	0.009536088716	0.01484273885
6005	0.009530885796	0.01483722754
6010	0.009525006262	0.01482554101
6015	0.009520866091	0.01481919
6020	0.009517900076	0.01481466349
6025	0.009515836407	0.01481200993
6030	0.009513459512	0.01480924389
6035	0.009513213365	0.01480910727
6040	0.00950852257	0.01480246106
6045	0.009507030522	0.01480078565
6050	0.009504352068	0.01479752602
6055	0.009501322475	0.01479398785
6060	0.009493649917	0.01478370052
6065	0.009490706068	0.01477745302
6070	0.009484240331	0.0147686927
6075	0.009483505389	0.01476774974
6080	0.009481173991	0.01476215239
6085	0.009478667023	0.01475944802
6090	0.009476671598	0.01475522191
6095	0.009473653088	0.0147501061
6100	0.009469616158	0.01474460714
6105	0.009464017769	0.01473823052
6110	0.00945950896	0.01473114463
6115	0.00945534779	0.01472396929
6120	0.009451893564	0.01471929338
6125	0.009450628415	0.01471836892
6130	0.009444059436	0.01470872394
6135	0.009437977502	0.01470006402
6140	0.009434100393	0.01469470263
6145	0.009433074391	0.01469364761
6150	0.009431935815	0.01469248706
6155	0.009429998135	0.01468958373
6160	0.009428688073	0.01468797114
6165	0.009423832791	0.01467895688
6170	0.009420674875	0.01467448587
6175	0.009418939596	0.01467236912
6180	0.009417773605	0.0146706422
6185	0.009409595338	0.01465818246
6190	0.009406934382	0.01465458266
6195	0.009406396592	0.01465382826
6200	0.009400466312	0.01464660944
6205	0.009390967483	0.01462589937
6210	0.009385031371	0.01461779579
6215	0.009379186251	0.0146108012
6220	0.009376150242	0.01460558551
6225	0.009370263126	0.01459774598
6230	0.009365031624	0.01459096102
6235	0.009359647885	0.01458369422
6240	0.009357689207	0.01458124802
6245	0.009357474557	0.01458099987
6250	0.00935492501	0.0145778449
6255	0.009350225466	0.01457219588
6260	0.009347496266	0.01456790669
6265	0.00933971755	0.01455866972
6270	0.009337248496	0.01455563577
6275	0.00933496901	0.01455301639
6280	0.009330760011	0.0145477687
6285	0.009328185965	0.01454449248
6290	0.00932413037	0.01453913891
6295	0.009320211848	0.0145328816
6300	0.009315802781	0.01452765424
6305	0.00930885175	0.01451826361
6310	0.009307038893	0.01451596711
6315	0.009305370692	0.01451437542
6320	0.009302405261	0.01451144274
6325	0.009300721895	0.01450954718
6330	0.009299358753	0.01450755336
6335	0.009296791123	0.01450112153
6340	0.009295384235	0.01449929878
6345	0.009290747686	0.01449349338
6350	0.009287694762	0.01448571651
6355	0.009284739246	0.01448151058
6360	0.009283241949	0.01447994595
6365	0.009275719879	0.01446822028
6370	0.009273491722	0.01446617667
6375	0.009271962344	0.01446417687
6380	0.009270726942	0.01446286873
6385	0.009267471033	0.01445843553
6390	0.0092662088	0.01445688542
6395	0.009259212856	0.01444830164
6400	0.009258330926	0.01444643375
6405	0.009251821442	0.01443767458
6410	0.009245110141	0.01442779458
6415	0.009240476509	0.01441994119
6420	0.009237766558	0.0144161112
6425	0.009235875541	0.01441401088
6430	0.00922749254	0.01440314402
6435	0.009223863328	0.01439707195
6440	0.009218103951	0.01438796095
6445	0.009217098364	0.01438666615
6450	0.00921434175	0.01438302944
6455	0.009213658721	0.01437939117
6460	0.009209033838	0.01437448271
6465	0.009207448464	0.01437267688
6470	0.00920703608	0.01437196793
6475	0.009203170636	0.01436710831
6480	0.009202039643	0.01436530282
6485	0.00919279046	0.01435376859
6490	0.009189459891	0.01434839277
6495	0.009188864938	0.01434762291
6500	0.009184625025	0.01434292153
6505	0.009183585024	0.01434159597
6510	0.009181522521	0.01433884025
6515	0.009180013557	0.01433618634
6520	0.009174779723	0.01432992564
6525	0.009172716053	0.01432641257
6530	0.009168616712	0.01432155913
6535	0.009166257899	0.01431735591
6540	0.009158083714	0.01430371684
6545	0.009155558082	0.0143000125
6550	0.00915528102	0.01429956955
6555	0.009153998955	0.01429830945
6560	0.009149793456	0.01429316018
6565	0.009148621049	0.0142921616
6570	0.009148156169	0.01429171777
6575	0.009148114172	0.01429170693
6580	0.009144208482	0.01428618271
6585	0.009140967739	0.01428241002
6590	0.009138204125	0.01427847548
6595	0.009134433758	0.01427395693
6600	0.009132755641	0.0142716952
6605	0.009131986286	0.01427062104
6610	0.009131299173	0.01426979013
6615	0.009128373989	0.0142651781
6620	0.009125848939	0.01426221527
6625	0.009124464799	0.0142597267
6630	0.009122075072	0.01425651534
6635	0.009118796999	0.014252777
6640	0.009114301606	0.01424704962
6645	0.009113158363	0.01424564477
6650	0.009111530992	0.0142433971
6655	0.009110149185	0.0142417871
6660	0.009105337067	0.0142339297
6665	0.009101502538	0.01422887178
6670	0.009098978655	0.01422596737
6675	0.009093615914	0.01421834031
6680	0.009089439579	0.01421365196
6685	0.0090864374	0.01420944824
6690	0.009086453732	0.01420926672
6695	0.009080048657	0.01419957953
6700	0.00907443452	0.01419224846
6705	0.009071809728	0.01418914386
6710	0.009070872386	0.01418811805
6715	0.009066308164	0.01418131899
6720	0.009064989352	0.01417938893
6725	0.009064684877	0.0141790894
6730	0.009060312557	0.01417349365
6735	0.009056130972	0.01416761714
6740	0.00905111587	0.01415822009
6745	0.009050427008	0.0141575519
6750	0.009049782476	0.01415644397
6755	0.009049223104	0.01415584072
6760	0.009044374238	0.01414860745
6765	0.009043992769	0.0141481707
6770	0.009038012327	0.01414006211
6775	0.009036502197	0.01413803166
6780	0.009029039622	0.01412950058
6785	0.009028449336	0.01412895875
6790	0.009028146026	0.01412856204
6795	0.009021025841	0.01411903313
6800	0.009017869675	0.01411454876
6805	0.009016263303	0.01411251593
6810	0.009014628932	0.01411122621
6815	0.009011867652	0.01410818582
6820	0.00901133686	0.0141073544
6825	0.009010743657	0.01410683821
6830	0.009006424417	0.01410053449
6835	0.00900331608	0.01409700498
6840	0.009002210751	0.01409572936
6845	0.008990336777	0.01407816795
6850	0.008988765985	0.01407584368
6855	0.008984057109	0.01406781002
6860	0.008982958779	0.01406619937
6865	0.008980121671	0.01406254848
6870	0.0089747146	0.01405534825
6875	0.008969512846	0.01404788417
6880	0.008967021627	0.0140447879
6885	0.008965861469	0.01404322977
6890	0.008959140836	0.01403341497
6895	0.008957873353	0.01403223684
6900	0.008953853922	0.01402703082
6905	0.008953023321	0.01402483324
6910	0.008951786753	0.01402367843
6915	0.00894829928	0.01401715981
6920	0.008939886531	0.0140050584
6925	0.008934712775	0.01399936509
6930	0.008930982654	0.01399589017
6935	0.008929151133	0.01399361866
6940	0.008924840058	0.01398466321
6945	0.00891956306	0.01397798034
6950	0.008918281579	0.01397678449
6955	0.008917257326	0.01397531008
6960	0.008914391054	0.01397133146
6965	0.008914090078	0.01397091462
6970	0.008912192062	0.01396730081
6975	0.008908960068	0.01396303011
6980	0.008906617004	0.01395894091
6985	0.008899093768	0.01394892502
6990	0.008895842526	0.01394512252
6995	0.008894593708	0.01394359509
7000	0.008892805934	0.01394076396
7005	0.008891005326	0.01393861032
7010	0.008887864909	0.01393463495
7015	0.008881220686	0.01392223596
7020	0.008878545732	0.01391934614
7025	0.008877694716	0.01391849493
7030	0.008876484396	0.01391703071
7035	0.008873163159	0.0139122513
7040	0.008866770333	0.01390419587
7045	0.008864181705	0.01390093515
7050	0.008862465675	0.01389949007
7055	0.008860075364	0.01389660077
7060	0.008855742708	0.01388955008
7065	0.008854646129	0.01388849952
7070	0.008850651196	0.01388172177
7075	0.00884849945	0.01387896601
7080	0.008842054711	0.01387040766
7085	0.00883866873	0.01386449669
7090	0.008835593641	0.01386002006
7095	0.008834564722	0.01385855887
7100	0.008830736609	0.01385328759
7105	0.008829602116	0.0138520744
7110	0.008829589867	0.01385204018
7115	0.008828311885	0.01385054262
7120	0.008826832669	0.01384899423
7125	0.008824503021	0.01384678485
7130	0.008819906719	0.01384147814
7135	0.008819728816	0.01384123517
7140	0.008814085514	0.0138339494
7145	0.008810678535	0.01383048366
7150	0.008806229804	0.01382398601
7155	0.008801627086	0.01381628151
7160	0.008800289609	0.01381488959
7165	0.008796632399	0.01381055592
7170	0.008792498644	0.01380177553
7175	0.008788640783	0.01379723231
7180	0.008782547767	0.01378953533
7185	0.00878090873	0.01378722851
7190	0.008778887641	0.01378499072
7195	0.008777996378	0.01378373911
7200	0.008777426507	0.01378329808
7205	0.008777343097	0.01378302235
7210	0.008774785383	0.01377918399
7215	0.008773969364	0.01377788225
7220	0.008773409409	0.01377717113
7225	0.008769272737	0.01377284214
7230	0.00876847655	0.01377160333
7235	0.008764334046	0.01376525268
7240	0.008761363948	0.01376086298
7245	0.008756703485	0.01375261881
7250	0.00875419885	0.01374862546
7255	0.008751235752	0.01374470854
7260	0.008748733451	0.01374052253
7265	0.008747500382	0.01373914084
7270	0.00874521623	0.01373624634
7275	0.008744245057	0.01373504272
7280	0.008738189371	0.01372596503
7285	0.00873617703	0.01372249792
7290	0.008736197445	0.01372243615
7295	0.008734254516	0.01372051528
7300	0.00873416469	0.01372038907
7305	0.008734157107	0.0137203884
7310	0.008731877038	0.01371636441
7315	0.008728902274	0.01371260443
7320	0.008724790684	0.01370816861
7325	0.008721037232	0.01370369478
7330	0.008720581685	0.01370316072
7335	0.008714195275	0.01369356274
7340	0.008712028947	0.01369076112
7345	0.008710429574	0.01368872261
7350	0.008710317583	0.01368855084
7355	0.008707309571	0.01368529002
7360	0.008705506631	0.01368359971
7365	0.008704830018	0.01368247072
7370	0.008700365539	0.01367767931
7375	0.008694680823	0.01366943764
7380	0.008692813138	0.01366684047
7385	0.008691036446	0.01366345974
7390	0.008685290485	0.01365637211
7395	0.008683842767	0.01365345806
7400	0.008677729919	0.01364485177
7405	0.008675686664	0.01363950257
7410	0.008672418507	0.01363554294
7415	0.008672244687	0.01363492132
7420	0.008669586065	0.01363207623
7425	0.008668015273	0.01363027367
7430	0.008667162507	0.01362847087
7435	0.008664056504	0.01362453947
7440	0.008664050671	0.01362453814
7445	0.008661887259	0.01362211639
7450	0.008661167483	0.01362138443
7455	0.008659433954	0.01361914884
7460	0.008657930823	0.01361679374
7465	0.008657345786	0.01361597448
7470	0.00865523662	0.0136135077
7475	0.008654381522	0.0136112842
7480	0.008651619074	0.01360690845
7485	0.008646455817	0.01360078782
7490	0.008643027839	0.0135958979
7495	0.008641776689	0.01359450017
7500	0.008640537787	0.0135935019
7505	0.00863776484	0.01359094722
7510	0.008634442437	0.01358700898
7515	0.008634238287	0.01358676079
7520	0.008629042366	0.01357964722
7525	0.008628581569	0.01357906935
7530	0.008628522074	0.01357904452
7535	0.008624891695	0.01357286029
7540	0.008622612793	0.01357045753
7545	0.008622319399	0.0135701365
7550	0.00862168245	0.01356939905
7555	0.008620545623	0.01356791329
7560	0.008620308809	0.01356778029
7565	0.008619016828	0.01356603637
7570	0.008616170387	0.01356016344
7575	0.008615060392	0.01355883395
7580	0.00861492332	0.01355857852
7585	0.008613357194	0.01355583573
7590	0.008612553424	0.01355479897
7595	0.008609825974	0.01355079508
7600	0.008608658234	0.01354963956
7605	0.008603473395	0.01354286047
7610	0.008602696457	0.0135419479
7615	0.008601788862	0.01354066239
7620	0.008596080815	0.0135347798
7625	0.008595288711	0.01353400473
7630	0.008594301206	0.01353288616
7635	0.00859105638	0.01352853625
7640	0.008590001797	0.01352745967
7645	0.008587300595	0.0135236903
7650	0.008586528906	0.01352218334
7655	0.008586157353	0.01352161447
7660	0.008579782025	0.01351317848
7665	0.008577214396	0.01351045616
7670	0.00857216138	0.01350219342
7675	0.00857043485	0.01349966129
7680	0.008570007301	0.01349928255
7685	0.008567541747	0.01349676878
7690	0.00856682547	0.01349592603
7695	0.008566800972	0.01349583554
7700	0.008566760725	0.01349582743
7705	0.008566061364	0.01349504945
7710	0.008564408329	0.01349299421
7715	0.008561239913	0.01348933885
7720	0.008560893441	0.01348865914
7725	0.008557852765	0.01348393202
7730	0.008557610701	0.01348357581
7735	0.00855472518	0.01348034586
7740	0.008553911495	0.01347947098
7745	0.008552813749	0.01347654708
7750	0.008548966971	0.01347143211
7755	0.008547173946	0.01346943823
7760	0.008543416994	0.01346473413
7765	0.008540063094	0.01345950633
7770	0.008538480636	0.01345728855
7775	0.008534180644	0.01345170216
7780	0.008531763503	0.01344937534
7785	0.008528381604	0.01344163715
7790	0.008519985771	0.01342947793
7795	0.008513301884	0.01342106755
7800	0.00850642143	0.01341214906
7805	0.008503654317	0.01340825007
7810	0.008502527406	0.01340711149
7815	0.008495960177	0.01339811297
7820	0.008491468284	0.01339272987
7825	0.008489606432	0.01339086311
7830	0.008487991893	0.01338819488
7835	0.008485346103	0.01338507333
7840	0.008481323755	0.01338066107
7845	0.008476279489	0.01337323138
7850	0.008466396273	0.01335878122
7855	0.008464588084	0.01335691585
7860	0.008462497	0.01335224446
7865	0.008455443893	0.01334272398
7870	0.008455179664	0.01334250813
7875	0.008454477969	0.01334193707
7880	0.008452520458	0.01334062887
7885	0.008449898583	0.01333738207
7890	0.008447020061	0.01333325274
7895	0.008446421609	0.01333282279
7900	0.008443716907	0.01332912145
7905	0.008442051039	0.01332692778
7910	0.008440602154	0.01332351895
7915	0.008439028445	0.01332163359
7920	0.008437602892	0.01332001824
7925	0.008436294579	0.01331863467
7930	0.008434332401	0.01331636057
7935	0.008433145412	0.013314748
7940	0.00843211766	0.01331368836
7945	0.008430095988	0.01331166742
7950	0.008429088651	0.01331087183
7955	0.008426586933	0.01330747943
7960	0.008421636576	0.01330221998
7965	0.008420085615	0.01330030282
7970	0.008418580735	0.01329868145
7975	0.008413212161	0.01329095564
7980	0.008411931262	0.01328966643
7985	0.008408624025	0.01328302911
7990	0.008408247805	0.01328259822
7995	0.00840456843	0.01327805032
8000	0.008403267117	0.01327673926
8005	0.008402083044	0.01327571023
8010	0.008399180608	0.01327143397
8015	0.008396149265	0.01326734457
8020	0.00839473596	0.01326609978
8025	0.008390809855	0.01326101016
8030	0.008389377886	0.01325960875
8035	0.008384650927	0.01325290824
8040	0.008384576267	0.01325285942
8045	0.00837827035	0.01324403685
8050	0.008377149856	0.01324311746
8055	0.008374467902	0.01324009249
8060	0.008369859935	0.01322984858
8065	0.008369362974	0.01322927197
8070	0.00836920782	0.01322915417
8075	0.008365748927	0.01322458514
8080	0.008360783405	0.01321804063
8085	0.008360226366	0.01321762416
8090	0.008357397424	0.01321377606
8095	0.00835572164	0.01321219236
8100	0.008351328905	0.01320311552
8105	0.008350292987	0.013201534
8110	0.008347384718	0.01319792083
8115	0.008344665434	0.0131949822
8120	0.008339626417	0.01318668973
8125	0.008334750721	0.01318074389
8130	0.008334445662	0.01318043273
8135	0.008331422485	0.01317653089
8140	0.008325877758	0.01316980333
8145	0.008324659272	0.01316891889
8150	0.008321717755	0.01316513686
8155	0.008320944317	0.01316427634
8160	0.008314001451	0.01315378909
8165	0.008313640396	0.01315303453
8170	0.008313070525	0.01315231804
8175	0.008310336075	0.01314839607
8180	0.008308358149	0.01314580412
8185	0.008306260648	0.01314353409
8190	0.00830279884	0.01313963724
8195	0.008299952982	0.01313701025
8200	0.008296978802	0.01313330647
8205	0.008293607986	0.0131291553
8210	0.008292974536	0.01312840002
8215	0.008291949118	0.01312741906
8220	0.008290398157	0.01312554581
8225	0.008287248991	0.0131208379
8230	0.008285070413	0.01311704548
8235	0.00828507508	0.01311702046
8240	0.008284538456	0.01311625545
8245	0.008284340721	0.0131161811
8250	0.008283753935	0.0131156259
8255	0.008279389781	0.01310991965
8260	0.008277742578	0.01310778247
8265	0.008276108208	0.01310519221
8270	0.008276088376	0.01310507955
8275	0.008273651403	0.01310252632
8280	0.008272906545	0.01310117613
